Topic,Subtopic,Tweet,Hashtag,Emojis
Health and Fitness,Health and Fitness/Women's Health,@WomensFitnessuk @leannutritionuk FantasticGiveaway😊😍😃I'd love to win😊😍😃FingersCrossed🙏Have a lovely day 😘💋💓,,"blush,heart_eyes,smiley,blush,heart_eyes,smiley,pray,kissing_heart,kiss,heartbeat"
Health and Fitness,Health and Fitness/Dental Care,RT @Janinawhitening: #FreebieFriday time! FLW &amp; RT with #MyJaninaSmile to #win our new teeth whitening prizes. Ends 31st August. #comp https://t.co/0QK46hTsEn,"FreebieFriday,MyJaninaSmile,win,comp",
Health and Fitness,Health and Fitness/Dental Care,@Janinawhitening FantasticGiveaway😊😍😃I'd love to win😊😍😃FingersCrossed🙏Have a lovely day 😘💋💓,,"blush,heart_eyes,smiley,blush,heart_eyes,smiley,pray,kissing_heart,kiss,heartbeat"
Health and Fitness,Health and Fitness/Men's Health,"RT @MensHealthUK: 23 fights, 23 victories, 14 knockouts, 1 MBE. Build a champion body like @RealCFrampton https://t.co/zQNlK7c4Fw https://t.co/dcrzgwq2lC",,
Health and Fitness,Health and Fitness/Health Technology,RT @greatist: 27 Easy Breakfasts You Can Make in a Crock-Pot: https://t.co/V0JCsOkYUf #easy #breakfast https://t.co/83wrd2EU81,"easy,breakfast",
Health and Fitness,Health and Fitness/Weight Loss,"RT @BooteaTeatox: ✖️ GIVEAWAY ✖️ WIN our BOOTEA BUNDLE 🎉 To enter simply follow us, RT this AND our pinned tweet - Winner 10/09 😍 https://t.co/dfJvYUZ8QF",,"heavy_multiplication_x,heavy_multiplication_x,tada,heart_eyes"
Health and Fitness,Health and Fitness/Weight Loss,@BooteaTeatox FantasticGiveaway😊😍😃I'd love to win😊😍😃FingersCrossed🙏Have a lovely day 😘💋💓,,"blush,heart_eyes,smiley,blush,heart_eyes,smiley,pray,kissing_heart,kiss,heartbeat"
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @realbuzzcom: It's #competition time! #Win a Fitbit in our #prize #giveaway. RT &amp; Follow to enter #realbuzzFitbit https://t.co/4rfIWaNEWB,"competition,Win,prize,giveaway,realbuzzFitbit",
Health and Fitness,Health and Fitness/Exercise and Nutrition,@realbuzzcom  FantasticGiveaway😊😍😃I'd love to win😊😍😃FingersCrossed🙏Have a lovely day 😘💋💓,,"blush,heart_eyes,smiley,blush,heart_eyes,smiley,pray,kissing_heart,kiss,heartbeat"
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @runnersworld: How to foam roll the right way: https://t.co/nwjuqTXPFK https://t.co/LMpTzd064b,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @runnersworld: 6 weird things that happen to your body while running: https://t.co/0IzwFUOPrf https://t.co/tPOe8tVDxF,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @runnersworld: 15 nutrients every runner needs in their diet: https://t.co/t46gbWDRWv https://t.co/YEUvkufqW6,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @Ryanhume1: Not everything will go as you expect in your life. This is why you need to drop expectations and go with the flow of life👀👊🏻,,"eyes,facepunch"
Health and Fitness,Health and Fitness/Mental Health,@PsychCentral anyone hear today of Britain observation of inflammation connection,,
Health and Fitness,Health and Fitness/Disease Centres and Information,Super excited!! Got my DNA results!! 😍@23andMe https://t.co/rdAraGIcOd,,heart_eyes
Health and Fitness,Health and Fitness/Aging,RT @srcorrespondent: Anchor down: CBS 2’s Rob Johnson out for knee surgery https://t.co/JL7FsPgPlq #US #Chicago @RobertFeder reports https://t.co/7ZgnxM4Prj,"US,Chicago",
Health and Fitness,Health and Fitness/Women's Health,"RT @thebump: Who's ready for a #giveaway? To wrap up #boobolution, we've teamed up with some amazing brands… https://t.co/SyLZZ9s1Fx","giveaway,boobolution",
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @CrossFit: “There’s no secret. Treat people well."" #CrossFit
https://t.co/gcJdZZCU3p",CrossFit,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"Thanks will check this out. First a @MyproteinUK recovery shake with oats is in order, a shower, food and a nap 😎🤗💤😴 https://t.co/UuaumtrY1v",,"sunglasses,zzz,sleeping"
Health and Fitness,Health and Fitness/Mental Health,RT @autismspeaks: 12 things you should never say to someone with autism &gt;&gt; https://t.co/3DLhrF49f4 #Autism #WednesdayWisdom https://t.co/IDELGp1s8f,"Autism,WednesdayWisdom",
Health and Fitness,Health and Fitness/Addiction,RT @mindbodygreen: Olympic Gold Medalist @NastiaLiukin's #LifeMantra + Beauty Routine by @kaylasthread https://t.co/wWS1UxuL9G https://t.co/e8Er3Q7d3Q,LifeMantra,
Health and Fitness,Health and Fitness/Health Technology,@FitbitUK had several devices now last charge looks like this.Poor quality! I've spent more on hr also not sync https://t.co/38BcjIcLxS,,
Health and Fitness,Health and Fitness/Mental Health,"RT @PROJECT375: ""If you get tired, learn to rest and not to quit."" -Banksy #MindOverMatter",MindOverMatter,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @Team_HSM: RT and follow to enter for a chance to win this @ClintBowyer @5hourenergy hat! Winner randomly selected tomorrow!! https://t.co/M9A5XYwy3E,,
Health and Fitness,Health and Fitness/Health Technology,"RT @ahurwitz: @Jawbone @kelvinskwong Sleep Comp Advantage in Pro Sports @andreiguodala_9 8 hrs of z's critical + ""endowed progress"" #Wearable16 #wearables","Wearable16,wearables",
Health and Fitness,Health and Fitness/Health Technology,RT @validic: Connecting to athlete data has never been so easy. Visit Validic's table at #Wearable16 to learn more. @IE_Sports https://t.co/9GpQNLitqn,Wearable16,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @PuritansPride: #GIVEAWAY: RT &amp; follow us for a chance to #win a Hair, Skin, &amp; Nails #prize pack: https://t.co/Nc73dtQw20 #skincare https://t.co/9NLFx4ZEnd","GIVEAWAY,win,prize,skincare",
Health and Fitness,Health and Fitness/Men's Health,RT @MensFitness: How @Mets pitchers Jacob deGrom and Noah Syndergaard train for Major League domination: https://t.co/S6zgYuD9Kc https://t.co/B35vDZYmsm,,
Health and Fitness,Health and Fitness/Men's Health,RT @MensFitness: The best low-carb diet recipes for weight loss: https://t.co/OGgsXTAZdH https://t.co/OOp0osHDgx,,
Health and Fitness,Health and Fitness/Men's Health,RT @MensFitness: The best foods to eat before a workout: https://t.co/pJxwmi7N4L https://t.co/8UUJ9d3mZ4,,
Health and Fitness,Health and Fitness/Aging,RT @gransnet: RT &amp; follow by 9am 25-Aug-16 to #win Barroux's Where's the Starfish? and this lovely illustration #winitwednesday https://t.co/7ggOjcWGgD,"win,winitwednesday",
Health and Fitness,Health and Fitness/Aging,@gransnet thanks for the chance to win xxx,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @LottielMurphy: Yay to these 3 incred people smiling together on Amazon! 🎉Go buy their books @zannavandijk @alice_ldnm @thebodycoach https://t.co/ZyADTL2Dyr,,tada
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @CrossFit: 18 ways CrossFit will actually change your life, via @BuzzFeed https://t.co/HW4LincVuw",,
Health and Fitness,Health and Fitness/Health Technology,Check out my @FitbitUK blog and find out the difference they have made to my game. #FitBit https://t.co/SGeRU1PO5g https://t.co/hf59sMpc7R,FitBit,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @JeanetteJenkins: The Ab Box with super fun Casey Ho creator of @blogilates Tag a friend and try it! https://t.co/CvYe9QXqRO https://t.co/6S16CL4mNu,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @JeanetteJenkins: Try this delicious Avocado Pineapple Smoothie with Kale, Strawberry &amp; Banana! So Yummy! https://t.co/f4udntXsuD https://t.co/tkXcLICH5Z",,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @time4official: It's #WinningWednesday, RT to #win and they could be yours! https://t.co/2qqwQUjdWs","WinningWednesday,win",
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @911well: When you love yourself, your world changes. #Mindfulness #Love https://t.co/DENxAUZyHu","Mindfulness,Love",
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @TheRock: Always an honor. Thank you @muscle_fitness! Cool announcements coming at Mr Olympia. @SevenBucksProd #GlobalFitness https://t.co/zQifToAd2M,GlobalFitness,
Health and Fitness,Health and Fitness/Mental Health,"RT @theCALMzone: CALM &amp; Jill Stevens' 7 @edfringe picks. Dark humour, puzzles, and a jellyfish in an attic: https://t.co/PqxrXewkuE https://t.co/VWoo90XF0x",,
Health and Fitness,Health and Fitness/Exercise and Nutrition,@scottwa29147071 @USN_UK copy,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,@scottwa29147071 @USN_UK Sue goin mad lykk,,
Health and Fitness,Health and Fitness/Women's Health,Come run with us! Join us for our home run and I promise you won't regret it! @nikewomen @NikeRunning @WhitneyHilde https://t.co/hjovgBqsOI,,
Health and Fitness,Health and Fitness/Women's Health,Never. Not. Moving. Join me at NRC Home Run. Register here: https://t.co/JlD8lARdaf @nikerunning @nikewomen,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @SalveoUK: #giveaway! RT &amp; follow @SalveoUK &amp; @BlackGingerUK to #win a Travel &amp; Wash Bag combo of your choice
Ends 24/08 23:59 https://t.co/m2b6QgkjFY","giveaway,win",
Health and Fitness,Health and Fitness/Women's Health,Discover the benefits of wearing a onesie for your #WednesdayWorkout from @Shape_Magazine https://t.co/HeyQcJ3IbE https://t.co/EgXoVFn78T,WednesdayWorkout,
Health and Fitness,Health and Fitness/Health Technology,RT @picardonhealth: Movement As Medicine: Should doctors prescribe physical activity? https://t.co/9shqWYM75N via @BJSM_BMJ @JaneSThornton #exercise #cmagc,"exercise,cmagc",
Health and Fitness,Health and Fitness/Sports Medicine,"RT @JaneSThornton: ONLINE @BJSM_BMJ - Our Pos'n Statement on Physical Activity Prescription, w/int'l consensus. https://t.co/IpX344maFZ https://t.co/eLgg9pErZt",,
Health and Fitness,Health and Fitness/Sports Medicine,"RT @exerciseworks: #Canada takes lead on #exercise prescription &amp; medical education: 
Brilliant work by @JaneSThornton et al

 #MedEd https://t.co/9gBJEGyUMu","Canada,exercise,MedEd",
Health and Fitness,Health and Fitness/Disease Centres and Information,RT @hospitals4kids: New @CDCgov #VitalSigns report: Providers can help prevent infections &amp; illnesses that can lead to #sepsis. https://t.co/HNWUwHy67x,"VitalSigns,sepsis",
Health and Fitness,Health and Fitness/Women's Health,RT @WomensRunning: Here's a step-by-step of how to respond if you're attacked on the run. https://t.co/5d8xGJ9pdY https://t.co/HUWV7uI8mF,,
Health and Fitness,Health and Fitness/Women's Health,I love This!!!! @NikeRunning @nikewomen Nike Flyknits!!! 🙌🏽 https://t.co/DkcV4HU4V7,,raised_hands
Health and Fitness,Health and Fitness/Exercise and Nutrition,Renowned Trainer @JillianMichaels Tells You Why Your Favorite Gym Machine Is A Waste Of Time https://t.co/7KwnvB8j3u https://t.co/jtUo70cvgO,,
Health and Fitness,Health and Fitness/Women's Health,More moves to add to your routine. 💪🏻 #workout https://t.co/4i7hfn2uDr via @POPSUGARFitness,workout,muscle
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @MichaelPhelps: So much excitement for Team USA in Rio between meets! Had my go-to protein snack @KRAVEjerky for… https://t.co/eOxhAkPekg,,
Health and Fitness,Health and Fitness/Sports Medicine,RT @fusionetics: Young soccer players should focus on muscle gain and not body fat loss | By @YLMSportScience https://t.co/t1JfpwdmPK https://t.co/nexmOlkMyF,,
Health and Fitness,Health and Fitness/Women's Health,RT @WomensRunning: Here's a step-by-step of how to respond if you're attacked on the run. https://t.co/5d8xGJ9pdY https://t.co/HUWV7uI8mF,,
Health and Fitness,Health and Fitness/Health Technology,RT @Runtastic: Life is better in running shoes! 👟 https://t.co/ZsTL2yJsNP,,athletic_shoe
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @UKTeam_Optimum: For your chance to #win a box of EACH of our new #ProteinBars simply RT + Follow! #Giveaway #Optimoment #TeamON https://t.co/i2wU7Go3u4,"win,ProteinBars,Giveaway,Optimoment,TeamON",
Health and Fitness,Health and Fitness/Women's Health,@Lingking27 @nikewomen @NikeRunning yayyyy can't wait to have you back sole sista!,,
Health and Fitness,Health and Fitness/Aging,"RT @AARP: Stay safe on public Wi-Fi by remembering these 4 tips.
https://t.co/QdD5zHMH8e",,
Health and Fitness,Health and Fitness/Exercise and Nutrition,RT @SELFmagazine: Enter for a chance to win the ultimate vacation at Zion National Park! https://t.co/J9NBuYiUtK https://t.co/gWSvuC3g48,,
Health and Fitness,Health and Fitness/Mental Health,RT @TimetoChange: Read Maisie's blog on anxiety and how much understanding from friends and family can help: https://t.co/cOhUqCEOye https://t.co/SQhN6dO5NB,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"8 genius bread and pasta swaps that you’ll want to try, stat via @WellandGoodNYC https://t.co/uPDTmT1Ckn",,
Health and Fitness,Health and Fitness/Women's Health,Get it in no matter what! Love these LunarEpic Low Flyknits 🙌🏽 @NikeRunning @nikewomen @Nike @ConcreteRunners https://t.co/NSgFtGwSxa,,raised_hands
Health and Fitness,Health and Fitness/Exercise and Nutrition,"Shredders, you may recognize one of these ""10 Best Fitness Classes for Runners"" | via @runnersworld  https://t.co/qwExiEkiUt",,
Health and Fitness,Health and Fitness/Mental Health,"RT @micheleborba: TY! ""@LearningLiftoff :Michele Borba Talks UnSelfie &amp; why empathy matters for kids!""  https://t.co/Uttz8fqlbB https://t.co/l7JUopcIln",,
Health and Fitness,Health and Fitness/Health Technology,RT @wtvox: Adidas Futurecraft – The Ultimate 3D-Printed Personalised Shoe https://t.co/Ip3ioVTZYK #Wearables #FashionTech https://t.co/RxkFnc8bb0,"Wearables,FashionTech",
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @runnersworld: If running faster is your goal, use these tips to hit a new PR. https://t.co/uPU8HcFyzX https://t.co/mSCbNE9SQy",,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @MsCharlotteWWE: When it comes to working out, there are NO shortcuts. Pick up your Women’s @Tapout gear now at @JCPenney. https://t.co/goUjpz7jXO",,
Health and Fitness,Health and Fitness/Addiction,RT @tula: Olympic Gold Medalist Nastia Liukin's Life Mantra &amp; Probiotic Beauty Routine by @kaylasthread https://t.co/oFMe30lwoh via @mindbodygreen,,
Health and Fitness,Health and Fitness/Women's Health,RT @Videofashion: VF News Preview: Fri 7a on @ovationtv: Love &amp; Romance for #Fall16 w/  @GoRedForWomen #BluGirl @Tracy_Reese &amp; more! https://t.co/BjfU96O7kt,"Fall16,BluGirl",
Health and Fitness,Health and Fitness/Health Technology,RT @Philly_Marathon: You don't have to visit the city just for Race Weekend. @Runkeeper named Philly a great place to run year round! https://t.co/kBzK4wW0Hw,,
Health and Fitness,Health and Fitness/Exercise and Nutrition,"RT @MyproteinUK: It's almost #GBBO time!
And our NEW bake at home range is here! 😍 RT &amp; FOLLOW to be in with a chance of winning! 🍪🍰 https://t.co/0FtgFwIgkL",GBBO,"heart_eyes,cookie,cake"
Health and Fitness,Health and Fitness/Disease Centres and Information,I explored my DNA with 23andMe! Check them out @23andMe. https://t.co/AFRzxqfLpP,,
Health and Fitness,Health and Fitness/Disease Centres and Information,"Having so much fun with it - thanks, @23andMe !! https://t.co/mXWDHGoxnY",,
Health and Fitness,Health and Fitness/Women's Health,@ChanPhoung1 @nikewomen @NikeRunning it was last night. its every other tuesday at U village or every other wednesday @ Niketown SEA!,,
Health and Fitness,Health and Fitness/Dental Care,RT @TheBreathCo: It's #FreebieFriday time lovelies. Simple RT and follow for the chance to #WIN a The Breath Co. bundle. Ends 26/08. https://t.co/XioVAJPiR2,"FreebieFriday,WIN",
Health and Fitness,Health and Fitness/Men's Health,RT @MensFitness: How to lose belly fat: https://t.co/pst5hnVAEv https://t.co/zNJCNVlO5y,,
